,has_company_logo,Salary_range_provided,department_mentioned,employment_type,required_experience,required_education,industry,fraudulent
6855,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6856,0,0,1,4.0,2.0,2.0,0.049586776859504134,0.0
6857,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
6858,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6859,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
6860,1,0,0,3.0,2.0,10.0,0.0,0.0
6861,0,1,0,4.0,4.0,10.0,0.003671071953010279,0.0
6862,1,0,0,4.0,4.0,9.0,0.10144927536231885,0.0
6863,1,0,1,4.0,3.0,2.0,0.3776223776223776,1.0
6864,1,0,0,4.0,0.0,2.0,0.023809523809523808,0.0
6865,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
6866,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6867,1,0,1,4.0,0.0,2.0,0.3584905660377358,0.0
6868,1,0,0,4.0,2.0,10.0,0.003671071953010279,0.0
6869,1,0,1,4.0,2.0,10.0,0.06299212598425197,0.0
6870,1,0,0,2.0,4.0,2.0,0.023255813953488372,0.0
6871,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6872,1,1,1,4.0,5.0,11.0,0.0550122249388753,0.0
6873,1,0,0,2.0,1.0,8.0,0.3584905660377358,0.0
6874,1,1,1,4.0,4.0,10.0,0.049586776859504134,0.0
6875,1,0,1,4.0,3.0,10.0,0.04679144385026738,0.0
6876,1,0,0,2.0,2.0,2.0,0.13855421686746988,0.0
6877,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6878,1,0,0,2.0,2.0,2.0,0.04679144385026738,0.0
6879,1,0,1,4.0,2.0,0.0,0.003671071953010279,0.0
6880,1,0,1,4.0,2.0,0.0,0.10144927536231885,0.0
6881,1,0,0,3.0,2.0,10.0,0.0,0.0
6882,1,0,1,4.0,3.0,10.0,0.0547945205479452,0.0
6883,1,0,1,4.0,0.0,2.0,0.3584905660377358,0.0
6884,1,0,0,4.0,4.0,10.0,0.0,0.0
6885,1,0,0,2.0,1.0,0.0,0.0550122249388753,0.0
6886,1,0,1,4.0,5.0,10.0,0.023255813953488372,0.0
6887,1,1,0,4.0,3.0,10.0,0.003671071953010279,0.0
6888,1,1,1,4.0,3.0,10.0,0.003671071953010279,0.0
6889,1,0,0,4.0,3.0,0.0,0.0550122249388753,0.0
6890,1,0,0,4.0,3.0,10.0,0.3776223776223776,0.0
6891,1,0,0,4.0,4.0,10.0,0.0550122249388753,0.0
6892,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
6893,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6894,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
6895,1,0,1,3.0,2.0,10.0,0.0,0.0
6896,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
6897,0,0,1,4.0,0.0,0.0,0.0,0.0
6898,1,0,0,4.0,2.0,10.0,0.017241379310344827,0.0
6899,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6900,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6901,1,1,0,4.0,3.0,2.0,0.13855421686746988,0.0
6902,1,1,0,4.0,4.0,10.0,0.003671071953010279,0.0
6903,0,0,0,4.0,3.0,10.0,0.0,1.0
6904,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6905,0,1,1,4.0,2.0,10.0,0.018702513150204558,0.0
6906,0,0,1,4.0,3.0,2.0,0.3776223776223776,1.0
6907,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6908,1,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
6909,1,0,1,4.0,3.0,10.0,0.01818181818181818,0.0
6910,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6911,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
6912,1,0,0,3.0,2.0,10.0,0.0,0.0
6913,1,1,0,3.0,0.0,2.0,0.07975460122699386,0.0
6914,0,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
6915,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6916,1,1,0,4.0,2.0,2.0,0.049586776859504134,0.0
6917,1,0,0,4.0,3.0,10.0,0.0,0.0
6918,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6919,1,0,0,4.0,4.0,10.0,0.0,0.0
6920,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6921,1,0,1,4.0,3.0,10.0,0.003671071953010279,0.0
6922,0,0,0,4.0,3.0,10.0,0.04679144385026738,0.0
6923,1,0,1,4.0,2.0,2.0,0.01818181818181818,0.0
6924,1,0,1,4.0,6.0,12.0,0.10144927536231885,0.0
6925,1,0,0,4.0,0.0,2.0,0.0550122249388753,0.0
6926,1,0,0,4.0,3.0,2.0,0.3776223776223776,1.0
6927,1,0,0,3.0,3.0,10.0,0.018702513150204558,0.0
6928,1,1,0,4.0,0.0,10.0,0.0550122249388753,0.0
6929,1,0,0,4.0,0.0,2.0,0.12195121951219512,0.0
6930,1,1,1,0.0,1.0,0.0,0.0,0.0
6931,1,0,1,4.0,3.0,10.0,0.018702513150204558,0.0
6932,1,1,0,2.0,1.0,2.0,0.0,0.0
6933,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
6934,1,0,0,4.0,5.0,10.0,0.047244094488188976,0.0
6935,1,0,0,0.0,1.0,10.0,0.3776223776223776,0.0
6936,0,0,1,3.0,2.0,10.0,0.0,0.0
6937,1,1,1,4.0,2.0,2.0,0.04679144385026738,0.0
6938,1,0,0,4.0,3.0,10.0,0.0550122249388753,0.0
6939,1,0,1,4.0,2.0,2.0,0.049586776859504134,0.0
6940,1,0,1,4.0,3.0,10.0,0.003671071953010279,0.0
6941,1,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
6942,1,0,1,0.0,0.0,0.0,0.0550122249388753,0.0
6943,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6944,1,0,0,2.0,2.0,2.0,0.04679144385026738,0.0
6945,1,1,1,0.0,1.0,10.0,0.0550122249388753,0.0
6946,0,1,1,4.0,0.0,10.0,0.0550122249388753,0.0
6947,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6948,1,0,0,4.0,2.0,4.0,0.13855421686746988,0.0
6949,0,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
6950,0,0,0,4.0,0.0,0.0,0.018702513150204558,1.0
6951,1,0,1,4.0,4.0,3.0,0.042735042735042736,0.0
6952,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6953,1,0,1,4.0,4.0,10.0,1.4878817336580888e-08,0.0
6954,1,0,0,4.0,4.0,0.0,0.04679144385026738,0.0
6955,1,0,1,4.0,0.0,2.0,0.058823529411764705,0.0
6956,0,1,0,3.0,0.0,9.0,1.4878817336580888e-08,0.0
6957,1,0,0,4.0,4.0,10.0,0.0,0.0
6958,1,0,1,4.0,4.0,10.0,0.0,0.0
6959,1,1,0,4.0,3.0,10.0,0.018702513150204558,0.0
6960,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
6961,1,0,1,4.0,6.0,2.0,0.015873015873015872,0.0
6962,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6963,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6964,1,0,1,4.0,4.0,10.0,0.018702513150204558,0.0
6965,1,0,1,4.0,5.0,10.0,0.021052631578947368,0.0
6966,0,0,0,4.0,0.0,0.0,0.0,0.0
6967,1,0,0,4.0,3.0,10.0,0.02,0.0
6968,1,0,1,4.0,4.0,10.0,0.018702513150204558,0.0
6969,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6970,1,0,0,4.0,2.0,10.0,0.0,0.0
6971,1,1,1,4.0,3.0,10.0,0.0,0.0
6972,1,0,0,4.0,3.0,10.0,0.07975460122699386,0.0
6973,1,0,1,2.0,4.0,11.0,0.021052631578947368,0.0
6974,0,0,1,4.0,3.0,8.0,0.018702513150204558,0.0
6975,1,0,1,3.0,2.0,10.0,0.0,0.0
6976,0,0,0,4.0,4.0,10.0,0.003671071953010279,0.0
6977,1,0,0,4.0,4.0,2.0,0.02242152466367713,0.0
6978,1,0,0,4.0,3.0,2.0,0.13855421686746988,0.0
6979,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6980,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6981,1,0,0,4.0,6.0,10.0,0.0,0.0
6982,0,0,1,4.0,3.0,0.0,0.0,0.0
6983,1,0,0,4.0,2.0,2.0,0.0,0.0
6984,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6985,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
6986,1,0,0,3.0,4.0,11.0,0.0,0.0
6987,1,0,1,4.0,0.0,2.0,0.0550122249388753,0.0
6988,1,0,0,3.0,4.0,10.0,0.031496062992125984,0.0
6989,1,1,1,3.0,2.0,10.0,0.0,0.0
6990,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6991,1,0,0,4.0,2.0,2.0,0.015873015873015872,0.0
6992,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6993,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
6994,1,0,0,1.0,4.0,0.0,0.015625,0.0
6995,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
6996,1,0,1,4.0,3.0,2.0,0.07975460122699386,0.0
6997,1,0,0,3.0,2.0,10.0,0.0,0.0
6998,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
6999,1,0,0,4.0,2.0,2.0,0.0550122249388753,0.0
7000,1,1,1,0.0,1.0,10.0,0.0550122249388753,0.0
7001,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7002,1,1,1,0.0,1.0,10.0,0.0550122249388753,0.0
7003,1,0,0,3.0,3.0,11.0,0.018702513150204558,0.0
7004,1,0,1,4.0,3.0,10.0,0.10144927536231885,0.0
7005,1,0,0,4.0,4.0,2.0,0.12195121951219512,0.0
7006,1,0,0,4.0,4.0,8.0,0.018702513150204558,0.0
7007,1,1,0,2.0,0.0,2.0,0.0,0.0
7008,1,0,0,3.0,2.0,10.0,0.0,0.0
7009,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7010,1,0,1,4.0,4.0,10.0,0.0,0.0
7011,0,0,0,4.0,2.0,10.0,0.018702513150204558,0.0
7012,1,0,0,4.0,3.0,10.0,0.27906976744186046,0.0
7013,1,1,1,4.0,4.0,10.0,0.0,0.0
7014,1,0,0,4.0,4.0,8.0,0.12195121951219512,0.0
7015,1,0,0,4.0,3.0,10.0,0.3584905660377358,0.0
7016,0,0,0,4.0,3.0,2.0,0.2777777777777778,0.0
7017,1,0,0,4.0,4.0,10.0,0.04679144385026738,0.0
7018,1,1,0,4.0,4.0,10.0,0.015873015873015872,0.0
7019,1,0,0,4.0,5.0,11.0,0.04679144385026738,0.0
7020,1,0,1,4.0,3.0,10.0,0.07975460122699386,0.0
7021,1,0,0,3.0,2.0,10.0,0.0,0.0
7022,1,0,0,4.0,3.0,10.0,0.10144927536231885,0.0
7023,1,0,0,3.0,3.0,10.0,0.018702513150204558,0.0
7024,1,0,0,4.0,4.0,10.0,0.0,0.0
7025,1,0,0,4.0,4.0,10.0,0.003671071953010279,0.0
7026,1,0,0,4.0,6.0,10.0,0.023255813953488372,0.0
7027,1,0,0,4.0,3.0,10.0,0.2777777777777778,0.0
7028,1,0,0,4.0,2.0,10.0,0.047244094488188976,0.0
7029,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7030,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7031,1,0,0,3.0,2.0,10.0,0.0,0.0
7032,0,0,0,4.0,0.0,0.0,0.0,0.0
7033,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7034,1,0,1,4.0,4.0,10.0,0.0,0.0
7035,1,1,1,4.0,0.0,10.0,0.0550122249388753,0.0
7036,1,0,0,3.0,2.0,10.0,0.0,0.0
7037,1,0,0,4.0,3.0,10.0,0.0550122249388753,0.0
7038,1,0,0,4.0,3.0,11.0,0.009900990099009901,0.0
7039,1,0,0,4.0,4.0,0.0,0.04679144385026738,0.0
7040,1,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
7041,1,0,0,2.0,4.0,2.0,0.049586776859504134,0.0
7042,0,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7043,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7044,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
7045,1,0,0,4.0,3.0,2.0,0.13855421686746988,0.0
7046,1,0,0,4.0,4.0,10.0,0.0550122249388753,0.0
7047,1,0,0,4.0,4.0,10.0,0.0,0.0
7048,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7049,1,1,0,0.0,1.0,10.0,0.0550122249388753,0.0
7050,1,0,1,4.0,3.0,10.0,0.003671071953010279,0.0
7051,1,0,1,3.0,2.0,10.0,0.0,0.0
7052,1,0,0,4.0,3.0,2.0,0.023255813953488372,0.0
7053,1,1,1,4.0,4.0,0.0,0.10144927536231885,0.0
7054,1,0,1,4.0,2.0,2.0,0.0,0.0
7055,1,0,0,4.0,2.0,2.0,0.06896551724137931,0.0
7056,1,0,0,4.0,4.0,10.0,0.06299212598425197,0.0
7057,1,0,0,4.0,3.0,10.0,0.0,0.0
7058,1,0,1,3.0,0.0,10.0,0.048639127223137645,0.0
7059,1,0,0,4.0,2.0,10.0,0.03614457831325301,0.0
7060,1,0,0,4.0,4.0,10.0,0.07975460122699386,0.0
7061,1,0,0,4.0,3.0,10.0,0.0550122249388753,0.0
7062,0,0,0,4.0,0.0,2.0,0.0550122249388753,0.0
7063,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
7064,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
7065,0,0,0,4.0,3.0,2.0,0.3776223776223776,1.0
7066,1,1,0,4.0,2.0,2.0,0.0,0.0
7067,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7068,0,0,0,4.0,3.0,10.0,0.3776223776223776,0.0
7069,1,0,0,4.0,0.0,0.0,0.0,0.0
7070,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7071,0,0,1,4.0,2.0,2.0,0.1590909090909091,0.0
7072,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7073,1,0,0,4.0,3.0,10.0,0.0,0.0
7074,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7075,0,1,0,4.0,3.0,2.0,0.3776223776223776,1.0
7076,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7077,0,0,0,4.0,3.0,2.0,0.3776223776223776,1.0
7078,1,0,1,4.0,3.0,10.0,0.3776223776223776,0.0
7079,1,0,1,0.0,1.0,2.0,0.06896551724137931,0.0
7080,1,0,1,4.0,3.0,10.0,0.0547945205479452,0.0
7081,0,1,0,4.0,0.0,10.0,0.0550122249388753,0.0
7082,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7083,1,0,0,4.0,4.0,0.0,0.04679144385026738,1.0
7084,1,0,0,4.0,6.0,10.0,0.0,0.0
7085,1,1,1,4.0,0.0,0.0,0.07975460122699386,0.0
7086,1,0,1,4.0,3.0,10.0,0.018702513150204558,0.0
7087,1,0,0,4.0,2.0,2.0,0.06896551724137931,0.0
7088,1,0,0,4.0,2.0,10.0,0.0550122249388753,0.0
7089,0,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
7090,1,0,1,4.0,3.0,11.0,0.015873015873015872,0.0
7091,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7092,1,0,1,4.0,4.0,10.0,0.0550122249388753,0.0
7093,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7094,1,1,1,4.0,2.0,2.0,0.06896551724137931,0.0
7095,0,0,0,4.0,2.0,10.0,0.018702513150204558,1.0
7096,1,0,0,4.0,0.0,10.0,0.018702513150204558,0.0
7097,1,0,1,2.0,2.0,2.0,0.10144927536231885,0.0
7098,1,1,1,0.0,1.0,10.0,0.0550122249388753,0.0
7099,1,0,0,4.0,2.0,2.0,0.04679144385026738,0.0
7100,0,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
7101,0,0,0,4.0,4.0,8.0,0.07142857142857142,0.0
7102,0,0,0,4.0,5.0,10.0,0.10416666666666667,0.0
7103,1,0,1,4.0,2.0,10.0,0.003671071953010279,0.0
7104,1,1,0,4.0,6.0,9.0,0.13855421686746988,0.0
7105,0,0,0,4.0,3.0,2.0,0.3776223776223776,1.0
7106,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7107,1,0,0,2.0,4.0,3.0,0.0684931506849315,0.0
7108,1,0,0,3.0,2.0,10.0,0.0,0.0
7109,0,0,0,4.0,3.0,10.0,0.015873015873015872,1.0
7110,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7111,1,0,0,2.0,2.0,2.0,0.04679144385026738,0.0
7112,1,0,0,3.0,2.0,10.0,0.0,0.0
7113,1,0,1,1.0,2.0,2.0,0.1590909090909091,0.0
7114,1,0,1,4.0,3.0,2.0,0.0550122249388753,0.0
7115,1,0,1,4.0,2.0,2.0,0.0550122249388753,0.0
7116,1,0,0,4.0,3.0,0.0,0.12195121951219512,0.0
7117,1,0,1,4.0,3.0,2.0,0.3776223776223776,1.0
7118,1,1,0,3.0,3.0,10.0,0.10810810810810811,0.0
7119,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7120,1,0,0,4.0,0.0,0.0,0.06896551724137931,0.0
7121,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7122,1,0,1,4.0,4.0,0.0,0.04679144385026738,0.0
7123,1,0,0,4.0,0.0,10.0,0.3776223776223776,0.0
7124,1,0,1,4.0,3.0,0.0,0.04679144385026738,0.0
7125,1,0,1,4.0,4.0,10.0,0.01818181818181818,0.0
7126,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7127,1,0,0,4.0,0.0,0.0,0.0,0.0
7128,1,1,0,4.0,0.0,0.0,0.018702513150204558,0.0
7129,1,0,0,4.0,4.0,7.0,0.018702513150204558,0.0
7130,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7131,1,0,1,4.0,2.0,0.0,0.003671071953010279,0.0
7132,1,0,0,4.0,3.0,10.0,0.018702513150204558,0.0
7133,1,0,1,3.0,3.0,10.0,0.018702513150204558,0.0
7134,0,0,0,2.0,4.0,2.0,0.02242152466367713,0.0
7135,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7136,1,0,1,4.0,3.0,4.0,0.042735042735042736,0.0
7137,1,0,0,3.0,2.0,10.0,0.0,0.0
7138,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7139,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7140,1,0,0,3.0,2.0,10.0,0.0,0.0
7141,0,0,0,4.0,0.0,2.0,0.3584905660377358,0.0
7142,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7143,1,0,0,4.0,4.0,10.0,1.4878817336580888e-08,0.0
7144,0,0,0,4.0,4.0,0.0,0.042735042735042736,0.0
7145,1,0,1,4.0,2.0,10.0,0.003671071953010279,0.0
7146,1,0,0,4.0,2.0,2.0,0.07975460122699386,0.0
7147,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
7148,1,0,0,3.0,2.0,10.0,0.0,0.0
7149,1,0,1,4.0,4.0,10.0,0.04679144385026738,0.0
7150,1,0,1,4.0,2.0,10.0,0.0,0.0
7151,1,1,1,4.0,3.0,10.0,0.0,0.0
7152,1,0,1,3.0,2.0,10.0,0.0,0.0
7153,1,0,0,4.0,2.0,10.0,0.0550122249388753,0.0
7154,1,0,1,4.0,3.0,2.0,0.3776223776223776,1.0
7155,1,0,1,4.0,3.0,10.0,0.0,0.0
7156,1,0,1,4.0,4.0,10.0,0.018702513150204558,0.0
7157,1,0,1,4.0,2.0,2.0,0.06896551724137931,0.0
7158,1,0,1,4.0,2.0,2.0,0.06896551724137931,0.0
7159,1,0,1,3.0,2.0,10.0,0.0,0.0
7160,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7161,1,0,1,4.0,0.0,0.0,0.07975460122699386,0.0
7162,1,0,1,3.0,2.0,10.0,0.0,0.0
7163,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7164,1,1,0,0.0,1.0,10.0,0.0550122249388753,0.0
7165,1,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
7166,0,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7167,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7168,1,0,1,4.0,3.0,10.0,0.018702513150204558,0.0
7169,1,0,0,4.0,3.0,10.0,0.3776223776223776,0.0
7170,1,0,0,4.0,0.0,0.0,0.0,0.0
7171,0,1,1,0.0,1.0,10.0,0.0550122249388753,0.0
7172,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7173,1,0,0,3.0,3.0,10.0,0.003671071953010279,0.0
7174,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7175,0,1,1,4.0,0.0,2.0,0.01818181818181818,1.0
7176,0,0,0,4.0,4.0,10.0,0.06299212598425197,0.0
7177,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7178,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
7179,1,0,0,4.0,2.0,2.0,2.208112711474866e-06,0.0
7180,1,0,1,4.0,3.0,11.0,0.0,0.0
7181,0,0,0,4.0,3.0,2.0,0.0550122249388753,0.0
7182,1,1,1,4.0,3.0,2.0,0.3776223776223776,1.0
7183,0,0,1,4.0,2.0,0.0,0.009900990099009901,0.0
7184,1,0,1,4.0,3.0,2.0,0.019736842105263157,0.0
7185,1,0,1,4.0,0.0,10.0,0.0550122249388753,0.0
7186,1,0,0,4.0,4.0,0.0,0.04679144385026738,0.0
7187,1,0,1,4.0,3.0,10.0,0.003671071953010279,0.0
7188,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7189,1,1,0,4.0,0.0,10.0,0.0550122249388753,0.0
7190,1,0,0,4.0,4.0,7.0,0.0,0.0
7191,0,0,1,4.0,0.0,10.0,0.10526315789473684,0.0
7192,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7193,1,1,1,4.0,3.0,11.0,0.0,0.0
7194,0,0,0,4.0,3.0,10.0,0.3584905660377358,0.0
7195,0,1,1,4.0,0.0,10.0,0.0550122249388753,0.0
7196,1,0,0,4.0,4.0,10.0,0.018702513150204558,0.0
7197,1,0,1,0.0,1.0,10.0,0.10144927536231885,0.0
7198,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7199,0,0,0,4.0,3.0,0.0,0.10810810810810811,0.0
7200,0,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7201,0,0,0,4.0,6.0,11.0,0.06896551724137931,0.0
7202,1,0,1,4.0,4.0,7.0,0.10144927536231885,0.0
7203,1,0,0,3.0,2.0,10.0,0.0,0.0
7204,0,0,1,2.0,2.0,2.0,0.04679144385026738,0.0
7205,1,0,0,4.0,3.0,2.0,0.0550122249388753,0.0
7206,1,1,0,4.0,3.0,2.0,0.0550122249388753,0.0
7207,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7208,0,1,0,4.0,0.0,10.0,0.0550122249388753,0.0
7209,0,1,0,4.0,3.0,0.0,0.018702513150204558,1.0
7210,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7211,1,0,1,4.0,3.0,4.0,0.009900990099009901,0.0
7212,1,0,1,4.0,3.0,10.0,0.3776223776223776,0.0
7213,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7214,0,0,1,4.0,0.0,0.0,0.0550122249388753,0.0
7215,1,0,1,4.0,3.0,2.0,0.048639441214243004,0.0
7216,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7217,0,0,0,2.0,1.0,10.0,0.10144927536231885,0.0
7218,0,0,0,4.0,0.0,0.0,0.0,0.0
7219,1,0,0,2.0,2.0,2.0,0.10144927536231885,0.0
7220,1,0,0,4.0,3.0,2.0,0.0684931506849315,0.0
7221,1,1,1,4.0,2.0,10.0,0.0550122249388753,0.0
7222,1,0,1,4.0,4.0,10.0,0.0,0.0
7223,1,0,0,3.0,2.0,10.0,0.0,0.0
7224,1,1,1,4.0,2.0,10.0,0.018702513150204558,0.0
7225,0,0,0,4.0,4.0,10.0,0.0550122249388753,1.0
7226,1,1,1,4.0,6.0,11.0,0.013333333333333334,0.0
7227,1,0,0,4.0,5.0,10.0,0.003671071953010279,0.0
7228,0,0,0,2.0,2.0,0.0,0.021052631578947368,0.0
7229,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7230,0,0,0,3.0,2.0,10.0,0.0,0.0
7231,1,0,0,4.0,4.0,10.0,0.0550122249388753,0.0
7232,0,0,1,4.0,2.0,0.0,0.02242152466367713,0.0
7233,1,0,0,4.0,4.0,10.0,0.3776223776223776,0.0
7234,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7235,0,0,0,4.0,3.0,10.0,0.009900990099009901,0.0
7236,1,0,0,4.0,3.0,10.0,0.0,0.0
7237,1,0,0,4.0,2.0,2.0,0.023255813953488372,0.0
7238,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7239,1,1,0,1.0,4.0,10.0,0.10144927536231885,0.0
7240,1,0,0,4.0,0.0,10.0,0.0550122249388753,0.0
7241,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7242,1,0,1,4.0,3.0,10.0,0.3776223776223776,0.0
7243,1,0,1,4.0,0.0,2.0,0.049586776859504134,0.0
7244,1,1,1,4.0,4.0,8.0,0.018702513150204558,0.0
7245,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7246,1,0,1,3.0,2.0,10.0,0.0,0.0
7247,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7248,1,1,1,4.0,2.0,2.0,0.07975460122699386,0.0
7249,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7250,0,1,1,4.0,3.0,2.0,0.3776223776223776,1.0
7251,0,1,0,0.0,1.0,10.0,0.0550122249388753,0.0
7252,1,0,0,4.0,2.0,10.0,0.04863912722313768,0.0
7253,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7254,1,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7255,1,0,0,4.0,3.0,0.0,0.003671071953010279,0.0
7256,0,0,0,4.0,3.0,10.0,0.018702513150204558,1.0
7257,0,1,0,0.0,1.0,10.0,0.0550122249388753,0.0
7258,1,0,0,4.0,0.0,2.0,0.01818181818181818,0.0
7259,1,0,1,4.0,3.0,11.0,1.4878817336580888e-08,0.0
7260,1,0,0,4.0,4.0,11.0,0.0547945205479452,0.0
7261,1,0,0,4.0,2.0,2.0,0.10144927536231885,0.0
7262,1,1,1,4.0,2.0,10.0,0.018702513150204558,0.0
7263,1,0,0,4.0,2.0,2.0,0.023255813953488372,0.0
7264,1,0,0,4.0,2.0,2.0,0.003671071953010279,0.0
7265,0,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7266,0,0,0,4.0,3.0,10.0,0.003671071953010279,0.0
7267,1,0,1,0.0,1.0,10.0,0.0550122249388753,0.0
7268,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7269,1,1,1,4.0,3.0,10.0,0.04863912722313768,0.0
7270,1,0,0,0.0,1.0,10.0,0.0550122249388753,0.0
7271,1,1,0,2.0,2.0,2.0,0.023255813953488372,0.0
7272,1,1,1,4.0,4.0,0.0,0.003671071953010279,0.0
7273,1,0,1,4.0,4.0,10.0,0.0550122249388753,0.0
